,District,DateId,new_DateId,post_count
1979554,大同區,20170819,2017-08-19,2
2051755,大同區,20170818,2017-08-18,0
2083824,大同區,20170814,2017-08-14,1
1883063,大同區,20170811,2017-08-11,2
1956505,大同區,20170810,2017-08-10,0
2016098,大同區,20170809,2017-08-09,0
2120880,大同區,20170805,2017-08-05,1
1923054,大同區,20170803,2017-08-03,1
1925130,大同區,20170801,2017-08-01,2
1810191,大同區,20170731,2017-07-31,2
1720045,大同區,20170730,2017-07-30,0
1827178,大同區,20170727,2017-07-27,6
1823921,大同區,20170723,2017-07-23,1
1733557,大同區,20170722,2017-07-22,3
1795197,大同區,20170721,2017-07-21,2
1708076,大同區,20170720,2017-07-20,1
1948384,大同區,20170719,2017-07-19,4
1837775,大同區,20170717,2017-07-17,1
1615966,大同區,20170715,2017-07-15,1
1663414,大同區,20170714,2017-07-14,2
1742619,大同區,20170712,2017-07-12,1
1610480,大同區,20170711,2017-07-11,0
1542333,大同區,20170709,2017-07-09,2
1571003,大同區,20170708,2017-07-08,2
1564791,大同區,20170707,2017-07-07,5
1539124,大同區,20170706,2017-07-06,1
1559132,大同區,20170705,2017-07-05,1
1534577,大同區,20170704,2017-07-04,1
1531544,大同區,20170703,2017-07-03,1
1447515,大同區,20170702,2017-07-02,0
1514310,大同區,20170701,2017-07-01,2
1528046,大同區,20170630,2017-06-30,2
1548290,大同區,20170629,2017-06-29,1
1350977,大同區,20170628,2017-06-28,1
1404292,大同區,20170627,2017-06-27,2
1351849,大同區,20170626,2017-06-26,1
1345378,大同區,20170625,2017-06-25,0
1371361,大同區,20170624,2017-06-24,1
1342650,大同區,20170623,2017-06-23,1
1367843,大同區,20170622,2017-06-22,2
1340956,大同區,20170621,2017-06-21,1
1343004,大同區,20170620,2017-06-20,1
1413358,大同區,20170619,2017-06-19,3
1253893,大同區,20170618,2017-06-18,4
1214519,大同區,20170617,2017-06-17,2
1353808,大同區,20170616,2017-06-16,0
1270267,大同區,20170615,2017-06-15,2
1294893,大同區,20170614,2017-06-14,2
1214093,大同區,20170613,2017-06-13,3
1076083,大同區,20170612,2017-06-12,0
1175469,大同區,20170611,2017-06-11,3
1178634,大同區,20170610,2017-06-10,1
1197530,大同區,20170609,2017-06-09,1
1248097,大同區,20170608,2017-06-08,1
1175063,大同區,20170607,2017-06-07,4
1170173,大同區,20170606,2017-06-06,1
1086982,大同區,20170605,2017-06-05,2
1000248,大同區,20170604,2017-06-04,0
1250787,大同區,20170603,2017-06-03,2
1078855,大同區,20170602,2017-06-02,1
990143,大同區,20170601,2017-06-01,0
987352,大同區,20170531,2017-05-31,0
909301,大同區,20170530,2017-05-30,1
1031639,大同區,20170529,2017-05-29,3
903369,大同區,20170528,2017-05-28,3
880949,大同區,20170527,2017-05-27,0
876483,大同區,20170526,2017-05-26,0
808818,大同區,20170525,2017-05-25,1
722994,大同區,20170524,2017-05-24,0
911728,大同區,20170523,2017-05-23,0
823037,大同區,20170522,2017-05-22,2
823327,大同區,20170521,2017-05-21,2
720099,大同區,20170520,2017-05-20,1
820535,大同區,20170519,2017-05-19,4
717363,大同區,20170518,2017-05-18,0
714400,大同區,20170517,2017-05-17,0
731667,大同區,20170516,2017-05-16,1
834143,大同區,20170515,2017-05-15,3
731140,大同區,20170514,2017-05-14,3
555829,大同區,20170513,2017-05-13,1
825833,大同區,20170512,2017-05-12,3
700593,大同區,20170511,2017-05-11,2
657564,大同區,20170510,2017-05-10,2
680314,大同區,20170509,2017-05-09,0
544068,大同區,20170508,2017-05-08,1
566951,大同區,20170507,2017-05-07,1
541234,大同區,20170506,2017-05-06,1
668841,大同區,20170505,2017-05-05,0
539344,大同區,20170504,2017-05-04,1
560808,大同區,20170503,2017-05-03,0
464646,大同區,20170502,2017-05-02,2
633381,大同區,20170501,2017-05-01,1
484917,大同區,20170430,2017-04-30,0
376276,大同區,20170429,2017-04-29,0
375264,大同區,20170428,2017-04-28,0
453253,大同區,20170427,2017-04-27,0
347144,大同區,20170426,2017-04-26,1
344067,大同區,20170425,2017-04-25,0
341174,大同區,20170424,2017-04-24,1
364481,大同區,20170423,2017-04-23,2
361095,大同區,20170422,2017-04-22,1
163534,大同區,20170421,2017-04-21,0
461666,大同區,20170420,2017-04-20,2
358601,大同區,20170419,2017-04-19,1
182731,大同區,20170418,2017-04-18,0
180382,大同區,20170417,2017-04-17,4
179913,大同區,20170416,2017-04-16,2
197613,大同區,20170415,2017-04-15,2
174485,大同區,20170414,2017-04-14,2
277998,大同區,20170413,2017-04-13,0
171848,大同區,20170412,2017-04-12,2
101974,大同區,20170411,2017-04-11,2
123633,大同區,20170410,2017-04-10,3
93447,大同區,20170409,2017-04-09,0
115164,大同區,20170408,2017-04-08,2
115301,大同區,20170407,2017-04-07,0
137713,大同區,20170406,2017-04-06,5
90119,大同區,20170405,2017-04-05,1
135267,大同區,20170404,2017-04-04,1
109487,大同區,20170403,2017-04-03,1
104342,大同區,20170402,2017-04-02,1
88063,大同區,20170401,2017-04-01,0
233153,大同區,20170331,2017-03-31,2
126178,大同區,20170330,2017-03-30,0
82347,大同區,20170329,2017-03-29,2
5379391,大同區,20170328,2017-03-28,1
5366036,大同區,20170327,2017-03-27,0
5389347,大同區,20170326,2017-03-26,0
5364772,大同區,20170325,2017-03-25,1
5414388,大同區,20170324,2017-03-24,1
5365028,大同區,20170323,2017-03-23,1
5362273,大同區,20170322,2017-03-22,1
5386432,大同區,20170321,2017-03-21,1
5360752,大同區,20170320,2017-03-20,2
5396357,大同區,20170319,2017-03-19,1
5271703,大同區,20170318,2017-03-18,2
5282267,大同區,20170317,2017-03-17,3
5359032,大同區,20170316,2017-03-16,0
5267490,大同區,20170315,2017-03-15,0
5288714,大同區,20170314,2017-03-14,0
5299356,大同區,20170313,2017-03-13,3
5276376,大同區,20170312,2017-03-12,3
5265616,大同區,20170311,2017-03-11,4
5332918,大同區,20170310,2017-03-10,1
5274102,大同區,20170309,2017-03-09,0
5330065,大同區,20170308,2017-03-08,0
5284789,大同區,20170307,2017-03-07,2
5271568,大同區,20170306,2017-03-06,0
5238508,大同區,20170305,2017-03-05,0
5237696,大同區,20170304,2017-03-04,0
5186543,大同區,20170303,2017-03-03,0
5338174,大同區,20170302,2017-03-02,1
5268605,大同區,20170301,2017-03-01,0
5234350,大同區,20170228,2017-02-28,1
5247685,大同區,20170227,2017-02-27,0
5181963,大同區,20170226,2017-02-26,0
5217718,大同區,20170225,2017-02-25,2
5180566,大同區,20170224,2017-02-24,2
5191736,大同區,20170223,2017-02-23,0
5244358,大同區,20170222,2017-02-22,3
5191241,大同區,20170221,2017-02-21,1
5202960,大同區,20170220,2017-02-20,0
5231136,大同區,20170219,2017-02-19,0
5212833,大同區,20170217,2017-02-17,1
5212637,大同區,20170216,2017-02-16,1
5252245,大同區,20170215,2017-02-15,0
5176351,大同區,20170214,2017-02-14,1
5211428,大同區,20170213,2017-02-13,0
5186143,大同區,20170212,2017-02-12,3
5186975,大同區,20170211,2017-02-11,1
5222727,大同區,20170210,2017-02-10,1
5166393,大同區,20170209,2017-02-09,1
5089974,大同區,20170208,2017-02-08,0
5113279,大同區,20170207,2017-02-07,1
5236695,大同區,20170206,2017-02-06,1
5260790,大同區,20170205,2017-02-05,1
5183330,大同區,20170204,2017-02-04,3
5207162,大同區,20170203,2017-02-03,2
5149587,大同區,20170202,2017-02-02,2
5150282,大同區,20170201,2017-02-01,1
5164520,大同區,20170131,2017-01-31,0
5163971,大同區,20170130,2017-01-30,1
5097622,大同區,20170129,2017-01-29,0
5088296,大同區,20170128,2017-01-28,0
5148896,大同區,20170125,2017-01-25,1
5172968,大同區,20170124,2017-01-24,1
5096237,大同區,20170123,2017-01-23,2
5107960,大同區,20170122,2017-01-22,4
5121284,大同區,20170119,2017-01-19,2
5147850,大同區,20170118,2017-01-18,1
5172501,大同區,20170117,2017-01-17,2
5095046,大同區,20170116,2017-01-16,2
5096763,大同區,20170115,2017-01-15,3
5129800,大同區,20170114,2017-01-14,1
5131432,大同區,20170113,2017-01-13,2
5225672,大同區,20170112,2017-01-12,1
5170361,大同區,20170111,2017-01-11,0
5093640,大同區,20170110,2017-01-10,1
5104394,大同區,20170109,2017-01-09,3
5117487,大同區,20170108,2017-01-08,2
5139805,大同區,20170107,2017-01-07,2
5144981,大同區,20170106,2017-01-06,4
5092399,大同區,20170105,2017-01-05,1
5103146,大同區,20170104,2017-01-04,5
5126625,大同區,20170103,2017-01-03,3
5090967,大同區,20170102,2017-01-02,2
5114268,大同區,20170101,2017-01-01,1
5057956,大同區,20161231,2016-12-31,1
5058528,大同區,20161230,2016-12-30,1
5018716,大同區,20161229,2016-12-29,3
5087895,大同區,20161228,2016-12-28,1
5111141,大同區,20161227,2016-12-27,2
5079263,大同區,20161226,2016-12-26,1
5004443,大同區,20161225,2016-12-25,4
5038258,大同區,20161224,2016-12-24,1
5077947,大同區,20161223,2016-12-23,1
5003281,大同區,20161222,2016-12-22,0
4970666,大同區,20161221,2016-12-21,3
5001665,大同區,20161220,2016-12-20,2
5024199,大同區,20161219,2016-12-19,1
5048070,大同區,20161218,2016-12-18,3
5010938,大同區,20161217,2016-12-17,1
5022543,大同區,20161216,2016-12-16,1
4975138,大同區,20161215,2016-12-15,2
4913101,大同區,20161214,2016-12-14,2
4919712,大同區,20161213,2016-12-13,1
4918141,大同區,20161212,2016-12-12,4
4941744,大同區,20161211,2016-12-11,2
4917054,大同區,20161210,2016-12-10,0
5056068,大同區,20161209,2016-12-09,2
4915359,大同區,20161208,2016-12-08,2
4882269,大同區,20161207,2016-12-07,5
4937787,大同區,20161206,2016-12-06,2
4912336,大同區,20161205,2016-12-05,0
4879709,大同區,20161204,2016-12-04,1
4824901,大同區,20161203,2016-12-03,3
4792277,大同區,20161202,2016-12-02,1
4921391,大同區,20161201,2016-12-01,2
4933843,大同區,20161130,2016-11-30,0
4834736,大同區,20161129,2016-11-29,2
4831784,大同區,20161128,2016-11-28,1
4844936,大同區,20161127,2016-11-27,1
4800772,大同區,20161126,2016-11-26,1
4832599,大同區,20161125,2016-11-25,0
4883041,大同區,20161124,2016-11-24,2
4842135,大同區,20161123,2016-11-23,1
4882032,大同區,20161122,2016-11-22,2
4828495,大同區,20161121,2016-11-21,3
4852263,大同區,20161120,2016-11-20,3
4827175,大同區,20161119,2016-11-19,1
4850578,大同區,20161118,2016-11-18,2
4804829,大同區,20161117,2016-11-17,3
4739150,大同區,20161116,2016-11-16,1
4786786,大同區,20161115,2016-11-15,1
4736402,大同區,20161114,2016-11-14,1
4747474,大同區,20161113,2016-11-13,0
4733580,大同區,20161112,2016-11-12,3
4732326,大同區,20161111,2016-11-11,0
4602856,大同區,20161110,2016-11-10,1
4690504,大同區,20161109,2016-11-09,2
4706585,大同區,20161108,2016-11-08,2
4623232,大同區,20161107,2016-11-07,1
4671348,大同區,20161106,2016-11-06,1
4551097,大同區,20161105,2016-11-05,2
4555972,大同區,20161104,2016-11-04,1
4548665,大同區,20161103,2016-11-03,1
4611544,大同區,20161102,2016-11-02,1
4547849,大同區,20161101,2016-11-01,1
4607783,大同區,20161031,2016-10-31,1
4545177,大同區,20161030,2016-10-30,0
4432257,大同區,20161029,2016-10-29,1
4457787,大同區,20161028,2016-10-28,0
4371638,大同區,20161027,2016-10-27,1
4603203,大同區,20161026,2016-10-26,2
4554089,大同區,20161025,2016-10-25,2
4451854,大同區,20161024,2016-10-24,0
4362567,大同區,20161023,2016-10-23,0
4427387,大同區,20161022,2016-10-22,2
4471399,大同區,20161021,2016-10-21,0
4408146,大同區,20161020,2016-10-20,1
4424623,大同區,20161019,2016-10-19,2
4360611,大同區,20161018,2016-10-18,1
4465970,大同區,20161017,2016-10-17,2
4382381,大同區,20161016,2016-10-16,1
4356560,大同區,20161015,2016-10-15,0
4370723,大同區,20161014,2016-10-14,2
4262523,大同區,20161013,2016-10-13,0
4290538,大同區,20161012,2016-10-12,4
4363492,大同區,20161011,2016-10-11,0
4282341,大同區,20161010,2016-10-10,3
4192794,大同區,20161009,2016-10-09,0
4279070,大同區,20161008,2016-10-08,0
4193306,大同區,20161007,2016-10-07,3
4212110,大同區,20161006,2016-10-06,0
4215124,大同區,20161005,2016-10-05,1
4184608,大同區,20161004,2016-10-04,0
4186696,大同區,20161003,2016-10-03,1
4181475,大同區,20161002,2016-10-02,2
4095140,大同區,20161001,2016-10-01,2
4005082,大同區,20160930,2016-09-30,0
4195974,大同區,20160929,2016-09-29,2
4004398,大同區,20160928,2016-09-28,2
4018915,大同區,20160927,2016-09-27,5
4016461,大同區,20160926,2016-09-26,1
4105504,大同區,20160925,2016-09-25,6
4018312,大同區,20160924,2016-09-24,1
4100332,大同區,20160923,2016-09-23,0
4010544,大同區,20160922,2016-09-22,0
4012673,大同區,20160921,2016-09-21,1
3900011,大同區,20160920,2016-09-20,2
3838978,大同區,20160919,2016-09-19,2
4071981,大同區,20160918,2016-09-18,2
4032691,大同區,20160917,2016-09-17,2
3897955,大同區,20160916,2016-09-16,3
3830035,大同區,20160915,2016-09-15,1
3852212,大同區,20160914,2016-09-14,0
3870221,大同區,20160913,2016-09-13,4
3824589,大同區,20160912,2016-09-12,1
3852686,大同區,20160911,2016-09-11,1
3911061,大同區,20160910,2016-09-10,1
3825207,大同區,20160909,2016-09-09,1
3908820,大同區,20160908,2016-09-08,2
3847707,大同區,20160907,2016-09-07,4
3713826,大同區,20160906,2016-09-06,1
3731877,大同區,20160905,2016-09-05,0
3666462,大同區,20160904,2016-09-04,2
3897375,大同區,20160903,2016-09-03,0
3723125,大同區,20160902,2016-09-02,1
3640910,大同區,20160901,2016-09-01,1
3661311,大同區,20160831,2016-08-31,1
3655247,大同區,20160830,2016-08-30,1
3683172,大同區,20160829,2016-08-29,0
3742608,大同區,20160828,2016-08-28,1
3652708,大同區,20160827,2016-08-27,1
3680988,大同區,20160826,2016-08-26,1
3717795,大同區,20160825,2016-08-25,3
3649970,大同區,20160824,2016-08-24,1
3700373,大同區,20160823,2016-08-23,2
3647277,大同區,20160822,2016-08-22,1
3652071,大同區,20160821,2016-08-21,1
3643875,大同區,20160820,2016-08-20,1
3564786,大同區,20160819,2016-08-19,1
3535165,大同區,20160818,2016-08-18,0
3473229,大同區,20160817,2016-08-17,1
3725712,大同區,20160816,2016-08-16,6
3534246,大同區,20160815,2016-08-15,3
3467135,大同區,20160814,2016-08-14,1
3495522,大同區,20160813,2016-08-13,1
3468017,大同區,20160812,2016-08-12,0
3358781,大同區,20160811,2016-08-11,2
3509928,大同區,20160810,2016-08-10,5
3356267,大同區,20160809,2016-08-09,0
3462741,大同區,20160808,2016-08-08,0
3355418,大同區,20160807,2016-08-07,3
3481740,大同區,20160806,2016-08-06,0
3475482,大同區,20160805,2016-08-05,5
3366944,大同區,20160804,2016-08-04,2
3308222,大同區,20160803,2016-08-03,1
3178988,大同區,20160802,2016-08-02,1
3498417,大同區,20160801,2016-08-01,2
3387004,大同區,20160731,2016-07-31,2
3297399,大同區,20160730,2016-07-30,2
3324255,大同區,20160729,2016-07-29,3
3192878,大同區,20160728,2016-07-28,0
3291358,大同區,20160727,2016-07-27,1
3186833,大同區,20160726,2016-07-26,3
3288660,大同區,20160725,2016-07-25,0
3187051,大同區,20160724,2016-07-24,1
3316169,大同區,20160723,2016-07-23,2
3179476,大同區,20160722,2016-07-22,1
3178383,大同區,20160721,2016-07-21,2
3173810,大同區,20160720,2016-07-20,2
3005179,大同區,20160719,2016-07-19,2
3369374,大同區,20160718,2016-07-18,1
3194996,大同區,20160717,2016-07-17,0
3127829,大同區,20160716,2016-07-16,1
3124998,大同區,20160715,2016-07-15,1
2996633,大同區,20160714,2016-07-14,0
3125497,大同區,20160713,2016-07-13,1
3018573,大同區,20160712,2016-07-12,3
3011024,大同區,20160711,2016-07-11,4
3011446,大同區,20160710,2016-07-10,2
2835128,大同區,20160709,2016-07-09,2
2839543,大同區,20160708,2016-07-08,3
2938080,大同區,20160707,2016-07-07,1
2831491,大同區,20160706,2016-07-06,5
2828785,大同區,20160705,2016-07-05,3
2955413,大同區,20160704,2016-07-04,2
2821042,大同區,20160703,2016-07-03,2
2823177,大同區,20160702,2016-07-02,2
2818172,大同區,20160701,2016-07-01,4
2751364,大同區,20160630,2016-06-30,1
2644792,大同區,20160629,2016-06-29,4
2943087,大同區,20160628,2016-06-28,4
2832248,大同區,20160627,2016-06-27,3
2768065,大同區,20160626,2016-06-26,0
2642419,大同區,20160624,2016-06-24,1
2663442,大同區,20160623,2016-06-23,2
2661524,大同區,20160622,2016-06-22,6
2658884,大同區,20160621,2016-06-21,2
2680751,大同區,20160620,2016-06-20,1
2762018,大同區,20160619,2016-06-19,2
2653053,大同區,20160618,2016-06-18,0
2756041,大同區,20160617,2016-06-17,1
2655583,大同區,20160616,2016-06-16,2
2647403,大同區,20160615,2016-06-15,3
2669454,大同區,20160614,2016-06-14,1
2585386,大同區,20160613,2016-06-13,3
2475459,大同區,20160612,2016-06-12,1
2772608,大同區,20160611,2016-06-11,3
2622207,大同區,20160610,2016-06-10,1
2580118,大同區,20160609,2016-06-09,2
2495753,大同區,20160608,2016-06-08,2
2600063,大同區,20160607,2016-06-07,2
2470069,大同區,20160606,2016-06-06,1
2599364,大同區,20160605,2016-06-05,0
2467989,大同區,20160604,2016-06-04,2
2589161,大同區,20160603,2016-06-03,2
2464181,大同區,20160602,2016-06-02,1
2591451,大同區,20160601,2016-06-01,2
2484051,大同區,20160531,2016-05-31,3
2478319,大同區,20160530,2016-05-30,3
2504807,大同區,20160529,2016-05-29,0
2282799,大同區,20160528,2016-05-28,0
2333508,大同區,20160527,2016-05-27,1
2472808,大同區,20160526,2016-05-26,2
2405386,大同區,20160525,2016-05-25,1
2323052,大同區,20160524,2016-05-24,2
2405615,大同區,20160523,2016-05-23,2
2298980,大同區,20160522,2016-05-22,1
2399760,大同區,20160521,2016-05-21,1
2295950,大同區,20160520,2016-05-20,0
2317361,大同區,20160519,2016-05-19,1
2293315,大同區,20160518,2016-05-18,5
2314182,大同區,20160517,2016-05-17,3
2290371,大同區,20160516,2016-05-16,1
2316803,大同區,20160515,2016-05-15,2
2287558,大同區,20160514,2016-05-14,1
